,ID,location_name,lat,long,location_name_Initial
6196,2359403,Kobindyégo,12.58222,1.8388799999999998,K
6195,2359402,Kobini,13.44795,0.89484,K
6194,2359401,Kobo,14.6935,-1.5219,K
6193,2359400,Kobo,13.720260000000001,-1.82755,K
6192,2359399,Kobo,10.53333,-3.4666699999999997,K
10442,6862555,Kobol Kadié,14.36377,-0.9439,K
10483,6873946,Kobol Tiam,14.2402,-1.6193,K
6190,2359397,Kobol Tiam,14.238879999999998,-1.62275,K
6191,2359398,Kobolo,10.88333,-3.7333300000000005,K
6189,2359396,Kobori,13.0286,0.02712,K
6188,2359395,Kobou Fouanou,12.45059,2.07357,K
6187,2359394,Kobougou,13.351410000000001,0.46716,K
6186,2359393,Koboundouen,12.45,-0.35,K
6185,2359392,Koboutéon Tienkbé,10.35,-2.91667,K
6184,2359391,Kobrou,10.07559,-4.39745,K
6183,2359390,Kobssé,11.91667,-1.6,K
10885,11913833,Kobyiri,12.52485,-1.60407,K
6198,2359405,Kobé,10.71667,-5.3,K
6182,2359389,Kodagou,12.402619999999999,1.6472900000000001,K
6181,2359388,Kodala,11.05274,-4.43761,K
6180,2359387,Kodara,11.65,-2.63333,K
6179,2359386,Kodaré,11.2,-1.51667,K
6178,2359385,Kodassari,12.653319999999999,1.1062100000000001,K
6177,2359384,Kodemendé,12.48333,-0.6,K
5804,2359008,Kodemtoré,12.54434,-1.48672,K
6173,2359380,Kodiala,11.42389,-4.6315599999999995,K
6172,2359379,Kodiala,10.96667,-5.03333,K
6171,2359378,Kodiala,11.38959,-4.58244,K
6170,2359377,Kodialani,10.86667,-5.05,K
6169,2359376,Kodian,10.46667,-3.93333,K
6167,2359374,Kodima,11.29935,-4.12486,K
6166,2359373,Kodioloy Loboy,14.130999999999998,-0.5844,K
6168,2359375,Kodiéné,12.0345,1.3343399999999999,K
10994,11951267,Kodjagabeli,12.947980000000001,1.11251,K
6164,2359371,Kodjani,12.86305,0.04178,K
5517,2358719,Kodjena,13.08037,0.20410999999999999,K
11171,12237913,Kodjoaari,11.3309,1.092,K
6163,2359370,Kodogo,12.07878,-1.59558,K
6162,2359369,Kodonou,11.41085,-4.6075099999999996,K
6161,2359368,Kodougou,12.51667,-3.6,K
6160,2359366,Kodouni,10.1,-4.4833300000000005,K
6159,2359365,Kodouro,10.33333,-3.11667,K
6158,2359364,Kodro,13.195920000000001,-0.8803700000000001,K
6155,2359361,Kodyengou,13.27563,0.36116,K
6154,2359360,Kodyolay,13.825920000000002,0.02422,K
6156,2359362,Kodyèl,12.80057,1.1676600000000001,K
6157,2359363,Kodyé,12.6,-2.33333,K
6176,2359383,Kodéni,10.31667,-5.41667,K
6174,2359381,Kodézoaga,11.16667,-0.06667000000000001,K
11086,12111010,Koena,12.17305,1.249,K
6150,2359356,Koffi,10.33333,-3.75,K
6149,2359355,Kofila,11.33333,-3.91667,K
6148,2359354,Kofila Bé,11.12758,-5.176819999999999,K
6147,2359353,Kofindren,12.41667,-1.48333,K
10925,11947731,Kofindrin,12.58169,-1.4854399999999999,K
6145,2359351,Kofing,12.26667,-3.35,K
11284,12358460,Koflande,10.225389999999999,-4.42395,K
6144,2359350,Koflandé,10.23333,-4.566669999999999,K
6142,2359348,Kogbu,10.86667,-5.05,K
6143,2359349,Kogbéni,10.53333,-4.35,K
11209,12253469,Kogdangou,12.02212,1.79233,K
10751,11238552,Kogho,12.64818,-0.67351,K
6112,2359318,Koglobaraogo,13.57094,-1.3233700000000002,K
6135,2359341,Kognonghin,12.22734,-1.59161,K
6139,2359345,Kogo,11.4,0.1,K
6141,2359347,Kogo,12.65226,-0.66956,K
6138,2359344,Kogola,13.112620000000001,-2.39866,K
6137,2359343,Kogoma,11.7021,-4.55396,K
6136,2359342,Kogomou,12.8,-0.16667,K
6134,2359340,Kogori,12.46158,2.21731,K
6133,2359339,Kogoro Fouanou,12.422419999999999,2.23212,K
6131,2359337,Kogoudou,12.71667,0.11667000000000001,K
6130,2359336,Kogoué,11.91416,-4.568280000000001,K
6129,2359335,Kohda,13.51024,0.04188,K
6128,2359334,Koho,11.45,-3.55,K
6127,2359333,Koho,11.68333,-3.13333,K
11193,12238256,Kohogo,11.6979,0.06601,K
11197,12238260,Kohogo-Peulh,11.716380000000001,0.0431,K
6126,2359332,Kohorasso,11.33987,-4.09612,K
6125,2359331,Koibéné,12.21667,-0.13333,K
6124,2359330,Koikonba,14.029029999999999,-0.19863,K
6122,2359328,Koin,10.95,-4.71667,K
6123,2359329,Koin,12.71667,-2.83333,K
6121,2359327,Koin,11.19152,-4.7529900000000005,K
6120,2359326,Koirétégui,14.365110000000001,-0.01495,K
5871,2359075,Koiréziéna,14.36384,-0.02992,K
6119,2359325,Koken,13.198839999999999,-1.1203100000000001,K
6118,2359324,Kokim,13.37066,-2.40671,K
6117,2359323,Koko,10.65,-5.45,K
6109,2359315,Koko Nouél,14.310310000000001,-1.96976,K
6116,2359322,Kokoaga,11.75,-0.23333,K
6115,2359321,Kokogou,12.7,0.46667,K
6114,2359320,Kokoli,14.1025,-2.45269,K
6113,2359319,Kokolibou,10.91667,-2.98333,K
6111,2359317,Kokologo,12.19392,-1.87687,K
6110,2359316,Kokon,10.28333,-4.16667,K
10096,2570034,Kokonsé,12.077739999999999,-1.3823,K
6107,2359313,Kokora,12.58333,-0.6166699999999999,K
6108,2359314,Kokora,10.8,-5.0166699999999995,K
6106,2359312,Kokoraré,11.06667,-0.6,K
6104,2359310,Kokoro,11.49127,-4.72467,K
6103,2359309,Kokoroko,13.257679999999999,0.11150999999999998,K
6102,2359308,Kokoroué,11.17373,-4.44386,K
6105,2359311,Kokoré,12.68333,-2.66667,K
6101,2359307,Kokossé Nabikomé,12.06667,-0.31667,K
6100,2359306,Kokou,13.07782,0.31709,K
6099,2359305,Kokou Kadjé,14.45164,-1.1764700000000001,K
6098,2359304,Kokoulani,11.82671,-4.8863199999999996,K
6097,2359303,Kokoulou,10.68333,-5.1,K
6096,2359302,Kokoun,12.1,-3.13333,K
6095,2359301,Kola,12.68333,-2.8,K
6094,2359300,Koladé,14.20636,-1.6793200000000001,K
6093,2359299,Kolakwé,13.560310000000001,0.70523,K
6092,2359298,Kolana,10.73333,-5.05,K
11230,12261520,Kolanga,11.7221,0.21514,K
10396,6807509,Kolangaldagabé,13.73011,0.6110800000000001,K
6091,2359297,Kolangaligui,13.49053,0.59477,K
6090,2359296,Kolangay,14.7172,-0.8133,K
6089,2359295,Kolastenga,12.18333,-0.43333,K
6088,2359294,Kolay Ndiouma,14.31983,-1.26357,K
6083,2359289,Kolessi,10.71667,-5.15,K
6081,2359287,Kolibila,12.86667,-2.35,K
6082,2359288,Kolibié,10.08333,-2.85,K
6080,2359286,Kolindioura,10.38333,-3.01667,K
6079,2359285,Kolinka,11.05,-2.71667,K
11236,12261526,Koliéré,11.72062,0.44616000000000006,K
6078,2359284,Kolkol,11.05,-3.16667,K
11075,12104391,Kollo,11.349089999999999,-1.32578,K
6074,2359280,Kollo,12.81667,-2.4,K
6075,2359281,Kollé,10.18333,-2.96667,K
6073,2359279,Kolo,11.05,-0.9833299999999999,K
6072,2359278,Kolobassama,11.91667,-1.5,K
6071,2359277,Kolobo Samba,12.2,-0.78333,K
6070,2359276,Kolodiou,12.61667,-2.76667,K
6069,2359275,Kologanaba,11.78333,-0.26666999999999996,K
6650,2359861,Kologanogo,12.609119999999999,-1.1202,K
10778,11900513,Kologh-Naba,12.3833,-1.5427600000000001,K
6049,2359255,Kologkoum,12.98575,-1.24837,K
6065,2359271,Kologo Sama,12.38333,-0.6,K
10184,2570134,Kologonaba,12.054030000000001,-1.61776,K
10929,11947754,Kologondiessé,12.64915,-1.23084,K
6066,2359272,Kologoro,12.25,-2.05,K
10175,2570121,Kologossamba,12.115110000000001,-1.74732,K
6063,2359269,Kologoukom,13.04043,-1.52109,K
6067,2359273,Kologoéro,12.46667,-2.3,K
6062,2359268,Kolokaga,11.20722,-4.89585,K
6041,2359247,Kolokan,13.079,-4.2717,K
6061,2359267,Kolokandé,12.2,-2.25,K
6059,2359265,Koloko,11.0815,-5.31078,K
6058,2359264,Kolokolo,10.78333,-4.86667,K
6054,2359260,Kolokom,12.4682,-1.15131,K
6046,2359252,Kolokom,12.70298,-1.3478299999999999,K
6051,2359257,Kolokom,13.597370000000002,-2.74785,K
6076,2359282,Kolokom,13.1381,-2.26398,K
10902,11915108,Kolokom,12.670010000000001,-1.8801299999999999,K
6057,2359263,Kolokom,12.1483,-1.6892200000000002,K
6056,2359262,Kolokom,12.21667,-0.7,K
6055,2359261,Kolokom,12.28333,-0.51667,K
6052,2359258,Kolokom,12.73045,-1.72617,K
6035,2359241,Kolokom,13.111429999999999,-2.6051599999999997,K
6053,2359259,Kolokom,12.51854,-1.2913,K
10279,2570260,Kolokom,12.375539999999999,-1.6171,K
6050,2359256,Kolokouamé,12.5,-0.08333,K
6048,2359254,Kolokouomé,12.26667,-0.016669999999999997,K
6047,2359253,Kololo,12.65,-2.2,K
6045,2359251,Kolongalona,14.03531,0.17736,K
6044,2359250,Kolongo,13.319139999999999,-0.62065,K
6293,2359500,Kolongota,13.243670000000002,-2.61003,K
6043,2359249,Kolonguikom,12.5,-0.66667,K
6068,2359274,Koloniaba,12.27718,-1.7138,K
6042,2359248,Kolonida,12.43333,-4.0166699999999995,K
6040,2359246,Kolonkan,13.214,-4.1198,K
6060,2359266,Kolonkan Gouré Ba,13.2637,-3.8694,K
6039,2359245,Kolonkan Gouré Diallo,13.2809,-3.8737,K
6037,2359243,Kolonkan-Sirakoro,13.3203,-4.0681,K
6038,2359244,Kolonkani Ba,13.3421,-3.9911,K
6036,2359242,Kolonkouakou,12.08333,0.16667,K
6034,2359240,Kolonkoura,12.73333,-3.8,K
6033,2359239,Kolonkoura,12.73333,-4.1,K
6032,2359238,Kolonkwom,13.11235,-2.00406,K
6030,2359236,Kolouaga,12.28848,1.9928,K
6029,2359235,Kolouoko,12.07029,-0.031689999999999996,K
6085,2359291,Kolèl,14.552220000000002,-0.42578999999999995,K
6087,2359293,Koléga,13.548879999999999,-0.93727,K
6086,2359292,Koléka,10.91667,-3.03333,K
6084,2359290,Kolérou,12.98695,-3.7673300000000003,K
6028,2359234,Koma,11.63333,-0.43333,K
6027,2359233,Komadougou,12.14178,0.32752,K
6026,2359232,Komanmpouma,12.5284,0.79408,K
10149,2570093,Komassem,12.12318,-1.54816,K
6140,2359346,Komassogo,12.73148,-1.23605,K
6025,2359231,Komassou,13.461379999999998,-0.29641,K
6024,2359230,Kombedogo,13.264920000000002,-1.4887700000000001,K
6021,2359227,Kombissiri,12.06884,-1.33644,K
6020,2359226,Komboari,12.06667,0.23333,K
6018,2359224,Kombori,13.4359,-3.9403,K
6017,2359223,Kombos Yargo,12.089269999999999,-1.39733,K
6015,2359221,Kombouensé,13.0587,-0.05992000000000001,K
6007,2359213,Kombouri,13.796579999999999,-2.77893,K
6016,2359222,Kombouédogo,12.13333,-2.3,K
10665,8445077,Kombémbougou,11.77243,0.045239999999999995,K
6023,2359229,Kombéolé,12.56667,-0.6166699999999999,K
10855,11912834,Komesnédogo,12.09662,-1.90618,K
6013,2359219,Komestenga,12.93982,-1.36647,K
6012,2359218,Komiargo,13.155389999999999,-2.56911,K
6011,2359217,Komin-Yanga,11.69972,0.13694,K
6009,2359215,Komkara,14.62451,0.19545,K
6010,2359216,Komkarga,12.42992,-1.26882,K
6008,2359214,Komki-Ipala,12.182789999999999,-1.79131,K
10828,11911809,Komki-Peulh,12.17261,-1.8081,K
10310,2570339,Komléla,12.25193,-1.7591,K
10848,11912649,Komléla,12.225430000000001,-1.91536,K
6005,2359211,Komo,10.56667,-3.01667,K
6003,2359208,Komolokoa,10.66667,-5.1,K
10406,6855137,Komombouli,12.18655,2.10035,K
6002,2359207,Komona,13.28421,-0.31477,K
6001,2359206,Komondi,12.62674,2.0532,K
6000,2359205,Komondi,13.298379999999998,0.35819,K
8551,2361777,Komondi,12.4291,1.57647,K
5999,2359204,Komonga,13.0,-0.08333,K
10340,2596759,Kompiembiga,11.269169999999999,0.58944,K
5998,2359203,Kompongou,11.61667,1.98333,K
5997,2359202,Kompyalga,12.71667,0.38333,K
5995,2359200,Komsilga,12.18653,-1.6337899999999999,K
5994,2359199,Komsilga,13.05895,-0.93591,K
5993,2359198,Komsilga,13.069189999999999,-1.27385,K
5992,2359197,Komsilga,13.430129999999998,-1.4868299999999999,K
10198,2570162,Komsilga,12.03934,-1.5503200000000001,K
5996,2359201,Komsiléga,13.614579999999998,-2.48122,K
5991,2359196,Komtaka,14.048720000000001,-2.4242,K
5902,2359106,Komtama,12.654160000000001,-1.3023,K
10072,2570009,Komtigré,12.0392,-1.48995,K
5988,2359193,Komtoega,13.10791,-2.16365,K
10255,2570234,Komtoèga,12.45065,-1.6522700000000001,K
5989,2359194,Komtoéga,11.825560000000001,-0.6794399999999999,K
5987,2359192,Komwana,12.06667,0.9166700000000001,K
5986,2359191,Komwanndi,13.0882,0.46766,K
6014,2359220,Komé,14.699000000000002,-0.1691,K
10762,11257414,Kona,12.06667,-3.4333,K
5985,2359190,Kona,11.26263,-4.12119,K
5984,2359189,Kona,12.06864,-3.42708,K
5983,2359188,Kona,12.78333,-2.25,K
5982,2359187,Konadougou,10.6,-5.16667,K
5981,2359186,Konankira,12.899339999999999,-3.89276,K
5980,2359185,Konbatyégou,13.192870000000001,0.43065,K
5979,2359184,Konbiaga,10.46667,-5.3,K
5977,2359182,Konbili,10.75,-5.05,K
5978,2359183,Konbié,9.75,-2.85,K
5976,2359181,Konblétéoun,9.8928,-2.97122,K
5975,2359180,Konbobsi,13.10325,0.17627,K
5974,2359179,Konbori,13.32,-4.1171,K
5973,2359178,Konbouassi,13.06788,-0.23343000000000003,K
5972,2359177,Konbwissi,12.75,0.43333,K
5971,2359176,Kondaya,10.8,-5.066669999999999,K
5970,2359175,Konden,13.00811,-1.8578599999999998,K
5969,2359174,Kondibito,13.413170000000001,-1.1334799999999998,K
5968,2359173,Kondibito,13.469479999999999,-1.53649,K
5967,2359172,Kondiboken,13.369000000000002,-1.27332,K
5966,2359171,Kondidyoaga,12.25,0.31667,K
5964,2359169,Kondilma,13.11568,-2.22447,K
5965,2359170,Kondié,10.65,-3.03333,K
5963,2359168,Kondogombenga,12.83333,-0.56667,K
5962,2359167,Kondon,11.15,-2.65,K
5961,2359166,Kondouagou,12.23333,0.26666999999999996,K
5960,2359165,Kondoubouéra,11.9,-1.6,K
10108,2570046,Kondouboéga,12.07017,-1.36515,K
5959,2359164,Kondrin,11.85,-1.18333,K
5956,2359161,Konga,13.494929999999998,-2.88265,K
5955,2359160,Konga,14.070929999999999,-1.80958,K
5954,2359159,Konga,11.77962,-4.69701,K
5953,2359158,Kongan,10.65,-4.13333,K
5952,2359157,Kongango,10.6,-3.8666699999999996,K
5951,2359156,Kongbélegban,10.73333,-4.16667,K
10073,2570010,Konghin,12.25382,-1.60553,K
5950,2359155,Kongo,10.18333,-4.6,K
5948,2359153,Kongoba,12.0,-3.2833300000000003,K
5949,2359154,Kongoba,11.91667,-3.4833300000000005,K
5947,2359152,Kongodian,10.9,-5.0166699999999995,K
5946,2359151,Kongohouro,10.18333,-3.85,K
5945,2359150,Kongolikan,11.170539999999999,-4.6479,K
5944,2359149,Kongolikan,11.21242,-3.7522900000000003,K
5943,2359148,Kongolikoro,11.5983,-4.95775,K
5942,2359147,Kongosso,12.15,-3.16667,K
5941,2359146,Kongouko,10.65,-4.0,K
5940,2359145,Kongourilé,11.9,-3.41667,K
5939,2359144,Kongourilé,11.98333,-3.33333,K
11008,11980296,Kongous-Youngo,12.0707,-1.39707,K
5938,2359143,Kongoussen,12.35,-0.56667,K
5937,2359142,Kongoussi,13.325829999999998,-1.53472,K
5936,2359141,Kongozana,12.13333,-3.15,K
5935,2359140,Kongtoro,12.183580000000001,-1.86228,K
10301,2570310,Konguen,12.25361,-1.60694,K
10122,2570060,Konioudou,12.05075,-1.2774,K
5934,2359139,Konka,10.45,-3.9666699999999997,K
5932,2359137,Konkar,10.43333,-3.1,K
5929,2359134,Konkoli,12.55,-3.03333,K
6006,2359212,Konkoro,13.2602,-3.8802,K
5926,2359131,Konkossi,12.5,-0.06667000000000001,K
11005,11980293,Konkossé,12.082980000000001,-1.3684100000000001,K
5927,2359132,Konkossé,11.88333,-1.38333,K
11158,12232552,Konkouangou,11.7089,1.1947,K
5925,2359130,Konkoubiri,12.67088,-1.8008400000000002,K
5924,2359129,Konkoubougui,13.22212,-1.63765,K
5918,2359123,Konkouissen,12.22498,-1.9548,K
5922,2359127,Konkouissé,11.91667,-1.4,K
5928,2359133,Konkouliko,11.96928,-3.33431,K
5921,2359126,Konkouni,12.66667,-3.7833300000000003,K
5920,2359125,Konkousse,12.01667,-0.68333,K
5923,2359128,Konkouéra,9.96667,-3.11667,K
5930,2359135,Konkoï,11.9,-3.3,K
5919,2359124,Konkui Koura,12.83333,-4.11667,K
5931,2359136,Konkéra,9.86667,-3.03333,K
5916,2359121,Konligidi,12.15,-2.03333,K
5915,2359120,Konlobéwandé,11.9,-1.4,K
5914,2359119,Konloga,11.21667,-1.3,K
5917,2359122,Konlèntyaga,12.88333,0.65,K
5913,2359118,Konndui,11.65,-1.88333,K
5899,2359103,Konntyana,13.03171,0.7375,K
5912,2359117,Kono,11.81465,-4.46247,K
5911,2359116,Konokaha,10.56667,-5.2,K
5910,2359115,Kononga,13.60724,-2.31583,K
5909,2359114,Kononiarako,10.71667,-4.4,K
5908,2359113,Konpi,10.13333,-3.3833300000000004,K
5907,2359111,Konponga,12.10737,1.7201,K
5906,2359110,Konsan,10.73333,-4.55,K
5904,2359108,Konsori,11.2,-2.33333,K
5905,2359109,Konséoulga,11.41667,-0.85,K
5903,2359107,Kontaga,12.25,-0.03333,K
5900,2359104,Kontiadi,13.38751,-0.01108,K
5897,2359101,Kontigué,13.24448,-2.41368,K
5898,2359102,Kontigé,12.78333,-2.55,K
5896,2359100,Kontikoura,9.96667,-3.4666699999999997,K
5895,2359099,Kontioro,11.26667,-1.6,K
5894,2359098,Kontopénga,12.08333,-0.73333,K
5893,2359097,Kontyandi,13.412360000000001,0.0262,K
5892,2359096,Kontyégou,13.16935,0.37945,K
5891,2359095,Kontyénaba,12.06667,-2.15,K
5901,2359105,Kontéguéré,11.86667,-1.38333,K
10891,11913905,Kontélé,12.953380000000001,-1.79375,K
5888,2359092,Konzio,11.01667,-1.81667,K
5889,2359093,Konzié,12.08333,-3.4666699999999997,K
5890,2359094,Konzèna,11.55,-2.7,K
5958,2359163,Koné,12.36667,-2.0666700000000002,K
5957,2359162,Konékongo,11.8,-1.06667,K
5887,2359091,Koodjina,12.61667,-0.05,K
11215,12253552,Koola,14.0393,-0.2885,K
5885,2359089,Kopapinzi,12.33333,-2.4333299999999998,K
5882,2359086,Koper,11.06667,-2.9,K
10757,11256935,Koper Department,11.06667,-2.9,K
3195,2356380,Kopoï,11.60327,-3.3725400000000003,K
5881,2359085,Kopsséré,13.64,-1.7986400000000002,K
5880,2359084,Kopti,13.565610000000001,0.31285,K
5883,2359087,Kopèndi,12.57738,1.78263,K
5884,2359088,Kopélougou,11.11667,-0.7,K
5879,2359083,Kora,13.378329999999998,-1.5457299999999998,K
5878,2359082,Koran,12.35,-3.5,K
5877,2359081,Koranka,10.16667,-4.66667,K
5876,2359080,Koratenga,12.48333,-0.95,K
5875,2359079,Korbé,10.85,-2.98333,K
5874,2359078,Kordié,12.59276,-2.3702799999999997,K
10592,6913773,Korfooueyouey,15.06528,-0.45966999999999997,K
5870,2359074,Kori,10.61667,-3.0,K
5869,2359073,Koria,13.97833,0.060129999999999996,K
5868,2359072,Koriba,9.93333,-2.8166700000000002,K
5867,2359071,Koriba Kinkéni,9.91667,-2.83333,K
5866,2359070,Koriba Tanzou,9.95,-2.8166700000000002,K
5865,2359069,Korko,13.537220000000001,-1.0294,K
5862,2359066,Korko-Natenga,13.5229,-1.00175,K
5864,2359068,Korkoakin,11.96667,-1.33333,K
5863,2359067,Korkobièl,14.0015,-0.98811,K
5859,2359063,Koro,11.14225,-4.19968,K
5858,2359062,Koro,11.43333,-1.43333,K
5860,2359064,Koro,10.58333,-3.56667,K
5857,2359061,Koro,12.7281,-1.9989400000000002,K
5861,2359065,Koro,10.28333,-3.01667,K
5856,2359060,Korobi,12.0,-3.7833300000000003,K
5855,2359059,Korobou,11.35,-2.25,K
5854,2359058,Korogo,10.26667,-3.03333,K
5853,2359057,Korogo,12.76912,-1.4958,K
5852,2359056,Korogoro,10.51667,-4.7666699999999995,K
5851,2359055,Korom,12.68898,-1.57621,K
5850,2359054,Koroma,11.33906,-4.03366,K
5849,2359053,Koromassoro,12.66667,-0.65,K
5847,2359051,Korombouli,13.33484,-1.13916,K
5848,2359052,Korombéré,12.65,-3.35,K
5846,2359050,Koromé,13.1305,-3.3701,K
5845,2359049,Koronaba,12.66667,-2.15,K
5844,2359048,Korongon,9.95,-2.83333,K
5843,2359047,Koronkoura,10.66667,-3.3833300000000004,K
5842,2359046,Koronpéré,10.83333,-2.98333,K
6031,2359237,Koronso,13.2017,-4.1776,K
5841,2359045,Korossaboloro,12.85,-0.28333,K
5840,2359044,Korosso,11.07421,-4.06053,K
5839,2359043,Korro,12.88333,-2.5666700000000002,K
5838,2359042,Korsimoro,12.82506,-1.0673700000000002,K
10769,11427332,Korsimoro,12.81667,-1.06667,K
5837,2359041,Kortondidji,14.551879999999999,-0.58618,K
5836,2359040,Koryèndé,13.46366,-1.0085899999999999,K
5873,2359077,Koré,12.35,-3.6166699999999996,K
5872,2359076,Koréba,11.66578,-4.57913,K
5835,2359039,Kosgo,13.00442,-1.90175,K
5833,2359037,Kosmasson,11.8,-1.26667,K
5830,2359034,Kosoguen,13.29379,-1.05029,K
5829,2359033,Kosoro,14.024579999999998,-2.35817,K
5828,2359032,Kossala,11.95,-1.26667,K
5827,2359031,Kossami,9.98333,-3.33333,K
5826,2359030,Kossara,10.6,-4.7666699999999995,K
11135,12206805,Kossi,13.17331,0.69693,K
5824,2359028,Kossi,12.6568,-4.14,K
5834,2359038,Kossilci,12.13235,-1.9295099999999998,K
10289,2570279,Kossiyam,12.30847,-1.4990700000000001,K
5820,2359024,Kosso,11.41667,-1.65,K
5821,2359025,Kosso,11.35,-2.6833299999999998,K
5818,2359022,Kosso,12.48333,-3.6333300000000004,K
5822,2359026,Kosso,9.86667,-3.1833299999999998,K
5819,2359023,Kosso,12.01667,-3.7166699999999997,K
5816,2359020,Kossoba,12.45,-3.9666699999999997,K
5815,2359019,Kossoden,12.8,-0.43333,K
5814,2359018,Kossoden,12.98333,-0.43333,K
5832,2359036,Kossodin,12.54071,-1.3767,K
5831,2359035,Kossodo,12.3057,-1.4193200000000001,K
10133,2570077,Kossodo,12.16201,-1.67572,K
5813,2359017,Kossodo,12.41498,-1.47193,K
5812,2359016,Kossogo,14.15404,-1.9028599999999998,K
10206,2570174,Kossogo,12.05667,-1.50894,K
10976,11948930,Kossoguen,12.74987,-1.0346899999999999,K
10841,11912468,Kossoguen,12.4639,-1.84322,K
5811,2359015,Kossogué,13.9411,-0.50662,K
5810,2359014,Kossonkoré,13.281629999999998,-0.64825,K
5809,2359013,Kossougoudou,12.96667,-0.23333,K
5808,2359012,Kossouka,13.364360000000001,-1.90435,K
5825,2359029,Kosségo,9.78333,-3.0,K
5806,2359010,Kostenga,12.13333,-0.73333,K
5807,2359011,Kostènga,12.0,-0.38333,K
5805,2359009,Kota,12.81667,-3.2833300000000003,K
10859,11912850,Kotampo,12.003639999999999,-1.70376,K
6165,2359372,Kotchari,11.83333,1.91667,K
5801,2359005,Koti,11.4,-3.05,K
5800,2359004,Kotina,10.53333,-3.08333,K
5799,2359003,Kotonano,10.63333,-3.16667,K
5798,2359002,Kotou,11.9703,-4.28204,K
5795,2358999,Kotoua,11.63333,-2.58333,K
5794,2358998,Kotoudeni,10.95,-5.0166699999999995,K
11164,12233370,Kotougou,12.69825,0.63957,K
5793,2358997,Kotoura,10.96667,-5.28333,K
5792,2358996,Kottia,12.95,-0.016669999999999997,K
5791,2358995,Kotyanboubagou,12.32323,1.61598,K
5789,2358993,Kotyari,13.171470000000001,0.00946,K
5790,2358994,Kotyari,12.95,0.36667,K
5803,2359007,Kotédougou,11.2017,-4.13333,K
5802,2359006,Kotélé,11.73333,-1.76667,K
5787,2358991,Kou,11.51667,-4.2666699999999995,K
5788,2358992,Kou,11.73333,-1.91667,K
5785,2358989,Koua,11.17046,-4.2632,K
5784,2358988,Kouabkouka,13.055439999999999,-0.6166699999999999,K
5783,2358987,Kouakoua,12.2785,-4.069,K
5782,2358986,Kouakoualé,11.06691,-4.26384,K
5781,2358985,Kouakouna,12.3137,-4.4389,K
5780,2358984,Kouakourouma,12.03333,-4.566669999999999,K
5404,2358605,Kouaké,12.81447,-1.89677,K
5779,2358983,Koualma,13.16565,-0.92138,K
5778,2358982,Koualtanguen,12.85,-2.33333,K
5776,2358980,Kouana,12.19737,-3.49013,K
5777,2358981,Kouana,11.176210000000001,-5.0997,K
5775,2358979,Kouandré,12.6,-0.8,K
5774,2358978,Kouaneyan,13.09995,-0.99013,K
5773,2358977,Kouanga,12.285910000000001,-1.9985099999999998,K
5772,2358976,Kouangouasso,11.95754,-4.83261,K
5731,2358935,Kouantou,11.32558,-4.122240000000001,K
5771,2358975,Kouapkouka,12.43333,-0.33333,K
5769,2358973,Kouarinyi,13.079089999999999,-0.03159,K
5770,2358974,Kouaré,11.94053,0.30065,K
5768,2358972,Kouassé,12.6921,-3.10954,K
5767,2358971,Kouatou,12.0265,-4.3132,K
5766,2358970,Kouayargou,12.08799,1.04315,K
5765,2358969,Kouba,12.240089999999999,-1.43018,K
5764,2358968,Kouba,13.139660000000001,-2.40817,K
5763,2358967,Kouba,13.56551,-2.50271,K
5762,2358966,Koubabako,13.29747,-2.07642,K
5759,2358963,Koubi,12.05,-4.6,K
5758,2358962,Koubo,14.2021,-1.2699200000000002,K
5757,2358961,Kouboin,11.6,-2.58333,K
5533,2358735,Koubol Alfa,14.02565,-1.6365399999999999,K
5756,2358960,Koubon,11.53333,-2.58333,K
5755,2358959,Kouboulou,11.9,-1.86667,K
5753,2358957,Koubourgou,12.589189999999999,2.0526,K
5754,2358958,Koubouré,12.63333,-0.51667,K
4605,2357801,Koubri,12.19785,-1.40662,K
5752,2358956,Koubri,12.16361,-1.38694,K
10313,2570345,Koubri,12.1675,-1.35556,K
10218,2570195,Koubri Nabmanaguéma,12.31557,-1.48684,K
10038,2569971,Koubri Nagbangré,12.19861,-1.40611,K
5761,2358965,Koubé,13.0925,-3.5153,K
5760,2358964,Koubéogué,11.8,-0.016669999999999997,K
5751,2358955,Koudio,9.86667,-2.98333,K
5750,2358954,Koudio,10.41667,-2.98333,K
5749,2358953,Koudiougou,11.83333,-1.43333,K
5737,2358941,Koudissi,12.024510000000001,-1.89773,K
5735,2358939,Koudiéré,12.22966,-1.7618200000000002,K
5748,2358952,Koudma,13.354510000000001,-2.10727,K
5747,2358951,Koudmi,12.23333,-0.35,K
5746,2358950,Koudo,11.517389999999999,-4.74798,K
5745,2358949,Koudom,12.409510000000001,-1.9607299999999999,K
5741,2358945,Koudougou,12.69258,-1.59459,K
5743,2358947,Koudougou,14.497010000000001,-1.0155299999999998,K
5742,2358946,Koudougou,12.25263,-2.36272,K
5739,2358943,Koudoumbo,13.330770000000001,-2.37963,K
10853,11912697,Koudtogo,12.17597,-1.86247,K
5736,2358940,Koudyantyagou,12.27385,1.53039,K
11042,11980346,Kouga,12.10052,-1.1743299999999999,K
10722,11203953,Kougdoughin,12.48333,-0.76667,K
5728,2358932,Kougmassogo,11.96667,-1.2166700000000001,K
10753,11239699,Kougny,12.77474,-3.1105,K
